2.42069	0	0.205374
2.44069	0.205374	0.205374
2.65107	0.205374	0.205374
2.69607	0.205374	0.205375
2.88144	0.205375	0.205374
2.93644	0.205374	0.205375
3.12182	0.205375	0.205375
3.34719	0.205375	0.205377
3.57781	0.205377	0.205377
3.79319	0.205377	0.205376
3.81319	0.205376	0.205376
4.02356	0.205376	0.205377
4.03856	0.205377	0.205377
4.26394	0.205377	0.205379
4.27894	0.205379	0.205378
4.50432	0.205378	0.205379
4.52932	0.205379	0.205379
4.99508	0.205379	0.20538
5.22046	0.20538	0.205379
5.82584	0.205379	0.205381
6.05122	0.205381	0.205381
6.50698	0.205381	0.205383
6.73737	0.205383	0.205384
6.97775	0.205384	0.205385
7.21814	0.205385	0.205386
7.44853	0.205386	0.205386
7.68891	0.205386	0.205386
7.9143	0.205386	0.205386
8.14481	0.205386	0.205389
8.3702	0.205389	0.205387
8.37021	0.205387	0.205395
8.60071	0.205395	0.205389
8.63059	0.205389	0.205389
8.8261	0.205389	0.205388
9.05149	0.205388	0.19539
9.06136	0.19539	0.205388
9.09137	0.205388	0.20539
9.27675	0.20539	0.205388
9.27677	0.205388	0.205405
9.31175	0.205405	0.205389
9.49214	0.205389	0.205389
9.50714	0.205389	0.20539
9.56214	0.20539	0.205391
9.72755	0.205391	0.205392
9.76255	0.205392	0.205391
9.78754	0.205391	0.205391
9.96794	0.205391	0.205392
10.0029	0.205392	0.205391
10.0379	0.205391	0.205392
10.2083	0.205392	0.205391
10.2783	0.205391	0.205392
10.5088	0.205392	0.205393
10.6791	0.205393	0.205392
10.7442	0.205392	0.205393
10.9095	0.205393	0.205393
10.9746	0.205393	0.205393
11.1499	0.205393	0.205393
11.2	0.205393	0.205397
11.3903	0.205397	0.205394
11.4154	0.205394	0.205393
11.4254	0.205393	0.205395
11.4254	0.205395	0.205404
11.6307	0.205404	0.205394
11.6508	0.205394	0.205394
11.8562	0.205394	0.205398
11.8912	0.205398	0.205394
12.0816	0.205394	0.205398
12.1316	0.205398	0.205394
12.297	0.205394	0.205394
12.307	0.205394	0.205394
12.307	0.205394	0.205404
12.362	0.205404	0.205397
12.6024	0.205397	0.205396
12.8278	0.205396	0.205396
13.504	0.205396	0.205396
13.7544	0.205396	0.205397
13.9448	0.205397	0.205396
13.9898	0.205396	0.205397
14.1952	0.205397	0.205397
14.2352	0.205397	0.205396
14.4356	0.205396	0.205396
14.4657	0.205396	0.205397
14.6661	0.205397	0.205396
14.7061	0.205396	0.205396
14.9365	0.205396	0.205397
15.1519	0.205397	0.205396
15.1869	0.205396	0.205398
15.4023	0.205398	0.205397
15.4273	0.205397	0.205397
15.6777	0.205397	0.205397
15.9181	0.205397	0.205397
16.1435	0.205397	0.205396
16.3741	0.205396	0.205651
16.6095	0.205651	0.205397
16.8399	0.205397	0.205398
17.0553	0.205398	0.205396
17.0753	0.205396	0.205397
17.2807	0.205397	0.205396
17.3157	0.205396	0.205397
17.5061	0.205397	0.205396
17.5561	0.205396	0.205397
17.7365	0.205397	0.205523
17.8065	0.205523	0.205397
17.9669	0.205397	0.205397
18.0369	0.205397	0.205398
18.1923	0.205398	0.205397
18.2623	0.205397	0.205401
18.4177	0.205401	0.205397
18.4877	0.205397	0.205397
18.4977	0.205397	0.205397
18.7281	0.205397	0.205398
18.9585	0.205398	0.205398
19.8143	0.205398	0.205398
20.0297	0.205398	-0.410008
20.0397	-0.410008	0.195421
20.2452	0.195421	6.588e-05
20.2552	6.588e-05	0.195486
20.2702	0.195486	0.190551
20.4508	0.190551	0.0251048
20.4609	0.0251048	0.195585
20.4709	0.195585	0.195677
20.486	0.195677	0.190706
20.496	0.190706	0.195735
20.6914	0.195735	0.0104596
20.7165	0.0104596	0.18077
20.7265	0.18077	0.195811
20.8976	0.195811	0.0354592
20.9073	0.0354592	0.195925
20.9224	0.195925	0.190873
20.9324	0.190873	0.19596
20.957	0.19596	0.181393
20.967	0.181393	0.195991
21.1289	0.195991	0.0464869
21.1486	0.0464869	0.185453
21.1738	0.185453	0.211374
21.1738	0.211374	0.19216
21.1982	0.19216	0.182372
21.3785	0.182372	0.0257011
21.3992	0.0257011	0.185672
21.4293	0.185672	0.205659
21.4293	0.205659	0.201085
21.5872	0.201085	0.0483425
21.6069	0.0483425	0.205825
21.6069	0.205825	0.198313
21.6312	0.198313	0.201393
21.6312	0.201393	0.196682
21.6607	0.196682	0.187908
21.6653	0.187908	0.196712
21.8061	0.196712	0.0663481
21.8674	0.0663481	0.156802
21.8853	0.156802	0.2054
21.8924	0.2054	0.197056
22.0575	0.197056	0.0612846
22.0691	0.0612846	0.208274
22.0869	0.208274	0.202783
22.097	0.202783	0.200415
22.1285	0.200415	0.196826
22.1422	0.196826	0.210378
22.3302	0.210378	0.120818
22.3636	0.120818	0.261237
22.3867	0.261237	0.289837
22.4164	0.289837	0.286887
22.4343	0.286887	0.310531
22.45	0.310531	0.29625
22.4772	0.29625	0.291244
22.7393	0.291244	0.0687219
22.7555	0.0687219	0.303328
22.7728	0.303328	0.321857
22.7959	0.321857	0.291545
23.098	0.291545	0.324181
23.1171	0.324181	0.298282
23.1197	0.298282	0.319428
23.4183	0.319428	0.31967
23.437	0.31967	0.314503
23.7321	0.314503	0.0153079
23.7394	0.0153079	0.318185
23.7503	0.318185	0.294658
24.0281	0.294658	0.00098796
24.2678	0.00098796	0.00554052
24.4827	0.00554052	0.207791
24.6942	0.207791	-0.0132425
24.789	-0.0132425	0.10947
24.8123	0.10947	0.20645
24.9799	0.20645	0.207797
24.9945	0.207797	0.184117
25.0528	0.184117	0.196586
25.1958	0.196586	0.0622406
25.2354	0.0622406	0.165607
25.2743	0.165607	0.219478
25.3006	0.219478	0.205576
25.4603	0.205576	0.0425156
25.5389	0.0425156	0.205913
25.5819	0.205913	0.20663
25.667	0.20663	0.0990907
25.676	0.0990907	0.195669
25.6946	0.195669	0.212207
25.7997	0.212207	0.112583
25.9126	0.112583	0.0835395
25.934	0.0835395	0.185462
26.0175	0.185462	0.217828
26.0347	0.217828	0.179104
26.1186	0.179104	0.120747
26.1496	0.120747	0.207313
26.1723	0.207313	0.217149
26.1843	0.217149	0.205401
26.2732	0.205401	0.133713
26.2849	0.133713	0.192262
26.3246	0.192262	0.161176
26.5142	0.161176	0.235453
26.551	0.235453	0.221812
26.6574	0.221812	0.108367
26.8261	0.108367	0.275049
26.9665	0.275049	0.20263
27.2906	0.20263	0.314502
27.6142	0.314502	0.320926
27.9104	0.320926	-0.0274937
27.9145	-0.0274937	0.300089
28.2222	0.300089	0.00775964
28.543	0.00775964	0.0129905
28.8269	0.0129905	-0.0368482
29.1299	-0.0368482	0.302883
30.2833	0.302883	0.207761
30.4996	0.207761	-0.00615012
30.5773	-0.00615012	0.209994
30.7259	0.209994	0.21904
30.7667	0.21904	0.145523
30.8391	0.145523	0.134551
31.0217	0.134551	0.205402
31.0697	0.205402	0.210411
31.2621	0.210411	0.205401
31.2875	0.205401	0.184558
31.3233	0.184558	0.205401
31.5079	0.205401	0.207
31.5303	0.207	0.171274
31.5537	0.171274	0.205401
31.5694	0.205401	0.18446
31.5945	0.18446	0.206229
31.7274	0.206229	0.0794577
31.7508	0.0794577	0.179529
31.8198	0.179529	0.171874
31.8267	0.171874	0.207254
31.9484	0.207254	0.0758956
31.9917	0.0758956	0.209406
32.0695	0.209406	0.205848
32.1637	0.205848	0.118769
32.3303	0.118769	0.223826
32.3435	0.223826	0.205401
32.3824	0.205401	0.167986
32.5563	0.167986	0.0331066
32.572	0.0331066	0.208642
32.8089	0.208642	0.247366
32.8402	0.247366	0.268191
32.8407	0.268191	0.268636
32.8567	0.268636	0.259846
33.1448	0.259846	0.0646224
33.161	0.0646224	0.313005
33.1641	0.313005	0.313143
33.1779	0.313143	0.305237
33.4083	0.305237	0.301741
33.4693	0.301741	0.23556
33.4773	0.23556	0.310057
33.5037	0.310057	0.312099
33.5899	0.312099	0.322318
33.7989	0.322318	0.124621
33.9028	0.124621	0.192263
34.1331	0.192263	0.317738
34.2262	0.317738	0.323374
34.4509	0.323374	0.317743
34.504	0.317743	0.320934
34.7638	0.320934	0.312943
