2.30812	1206
2.30822	1206
2.30837	1460
2.30849	1460
2.31818	1473
2.32818	1468
2.52356	1470
2.53356	1470
2.56856	1470
2.75393	1470
2.76393	1470
2.80893	1470
2.81893	1470
2.9943	1470
3.0043	1470
3.05931	1470
3.22468	1480
3.23468	1470
3.24468	1470
3.4503	4432
3.47006	1472
3.47471	12
3.68032	12
3.68067	1472
3.6808	1472
3.69067	1472
3.70067	1472
3.89605	1480
3.90605	1472
3.91035	12
3.92605	1472
4.15143	1474
4.16643	1474
4.37681	1472
4.39145	14
4.39181	1474
4.40181	1474
4.61718	1474
4.62718	1474
4.64219	1474
4.65219	1474
4.86756	1474
5.09818	4462
5.10794	1476
5.11794	1476
5.32332	1490
5.33332	1476
5.34332	1476
5.54895	1476
5.55335	16
5.5587	1476
5.92882	2970
5.9387	1478
5.9487	1478
6.15409	1494
6.16408	1478
6.17408	1478
6.37947	1480
6.38947	1480
6.60985	1480
6.61985	1480
6.85023	1480
6.86023	1480
7.09062	1480
7.10062	1480
7.321	1520
7.331	1480
7.56139	1480
7.57139	1480
7.79178	1500
7.80178	1480
7.81178	1480
8.01729	3020
8.02716	1480
8.24768	1478
8.25719	18
8.25768	1478
8.26768	1480
8.47319	1480
8.49306	1480
8.50306	1480
8.70358	1480
8.71358	1480
8.72358	1480
8.73346	1520
8.74345	1480
8.75345	1480
8.93896	1480
8.94896	1478
8.95884	1478
8.96884	1480
8.97348	20
8.97884	1480
9.15435	1480
9.16423	1478
9.17423	1480
9.179	20
9.18423	1480
9.20923	1480
9.37962	1480
9.39425	22
9.39963	1482
9.43462	1482
9.60501	1486
9.61013	2988
9.62502	1486
9.63502	1486
9.66501	1508
9.67501	1486
9.68501	1486
9.84041	1484
9.85041	1486
9.85507	26
9.87541	1486
9.88541	1486
9.9004	1486
9.9104	1486
10.0808	1486
10.0908	1486
10.1508	1486
10.1608	1486
10.3212	1486
10.3312	1486
10.3813	3046
10.4012	1486
10.5516	1512
10.5616	1485
10.6113	26
10.6217	1486
10.6317	1486
10.782	1512
10.802	1486
10.8471	1512
10.8514	26
10.8621	1486
10.8721	1486
11.012	26
11.0224	1486
11.0324	1486
11.0775	1512
11.0875	1486
11.0975	1486
11.2628	1490
11.2728	1490
11.3029	1487
11.3129	1488
11.3229	1490
11.3275	30
11.5032	1490
11.5283	1490
11.5284	1487
11.5483	1490
11.5529	30
11.7436	1490
11.7536	1490
11.7537	1520
11.7637	1490
11.7737	1490
11.9591	1518
11.9691	1490
11.9791	1490
12.0041	1490
12.0141	1490
12.1845	1487
12.1945	1488
12.2045	1490
12.2345	1494
12.2545	1494
12.4099	1494
12.4199	1494
12.4299	1494
12.4749	1492
12.4849	1494
12.7053	1532
12.7153	1498
12.7253	1498
12.9307	1532
12.9407	1498
12.9507	1498
13.1562	1498
13.1661	1498
13.1761	1498
13.3815	1540
13.3915	1502
13.4015	1502
13.6068	1502
13.607	1502
13.6168	1502
13.6268	1502
13.8224	1500
13.8322	1502
13.8369	42
13.8422	1502
13.8672	1502
13.8772	1502
14.0676	1502
14.1076	1500
14.308	1502
14.318	1502
14.3382	3086
14.358	1502
14.5386	3046
14.5584	1502
14.5786	1502
14.5886	1502
14.779	1502
14.789	1502
14.809	1544
14.829	1502
15.0293	1502
15.0394	1586
15.0494	1502
15.0594	1502
15.2748	1502
15.2998	1500
15.3098	1502
15.3144	42
15.5151	1502
15.5251	1502
15.5502	1502
15.7905	1506
15.8005	1506
16.0209	1548
16.0309	1506
16.0409	1506
16.2466	4640
16.487	1506
16.497	1506
16.7125	3058
16.7274	1506
16.7374	1506
16.9428	1506
16.943	1506
16.943	43
16.9528	1504
16.9628	1506
17.1582	1552
17.1682	1506
